Product Name,Category Name,Forecast Date,Actual Demand,Moving Average Prediction,Weighted Moving Average Prediction,Linear Regression Prediction,Best Model,Final Predicted Demand,MAE,RMSE,MAPE,R2 Score,Demand Trend,Forecast Risk Level
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-05,52,63.57142857142857,64.21428571428571,56.97483218315741,Linear Regression,56.97483218315741,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-06,51,62.0,61.32142857142857,56.95310727736454,Linear Regression,56.95310727736454,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-07,47,59.57142857142857,58.57142857142857,56.927379041504246,Linear Regression,56.927379041504246,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-08,26,59.285714285714285,55.42857142857143,56.88543343943081,Linear Regression,56.88543343943081,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-09,25,55.285714285714285,47.107142857142854,56.75809837004927,Linear Regression,56.75809837004927,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-10,47,47.0,39.535714285714285,56.627148282513524,Linear Regression,56.627148282513524,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-11,48,43.0,39.535714285714285,56.58609574142537,Linear Regression,56.58609574142537,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-12,56,42.285714285714285,40.785714285714285,56.54925095951467,Linear Regression,56.54925095951467,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-13,35,42.857142857142854,44.214285714285715,56.544992329156415,Linear Regression,56.544992329156415,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-14,68,40.57142857142857,42.25,56.45564344593303,Linear Regression,56.45564344593303,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-15,58,43.57142857142857,49.107142857142854,56.50021535015936,Linear Regression,56.50021535015936,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-16,51,48.142857142857146,52.714285714285715,56.50418571902261,Linear Regression,56.50418571902261,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-17,46,51.857142857142854,53.42857142857143,56.47986028127585,Linear Regression,56.47986028127585,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-18,59,51.714285714285715,51.964285714285715,56.43544017368437,Linear Regression,56.43544017368437,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-19,68,53.285714285714285,53.785714285714285,56.443597213632366,Linear Regression,56.443597213632366,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-20,68,55.0,57.464285714285715,56.48798037878049,Linear Regression,56.48798037878049,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-21,45,59.714285714285715,60.714285714285715,56.53220835587543,Linear Regression,56.53220835587543,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-22,64,56.42857142857143,57.035714285714285,56.48381949991406,Linear Regression,56.48381949991406,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-23,47,57.285714285714285,58.92857142857143,56.51190692417913,Linear Regression,56.51190692417913,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-24,56,56.714285714285715,56.357142857142854,56.4716921849887,Linear Regression,56.4716921849887,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-25,57,58.142857142857146,56.17857142857143,56.46769165211064,Linear Regression,56.46769165211064,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-26,44,57.857142857142854,55.892857142857146,56.467710195165104,Linear Regression,56.467710195165104,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-27,54,54.42857142857143,52.42857142857143,56.41572972972973,Linear Regression,56.41572972972973,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-28,67,52.42857142857143,52.32142857142857,56.40389210789211,Linear Regression,56.40389210789211,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-29,27,55.57142857142857,55.964285714285715,56.44399313261589,Linear Regression,56.44399313261589,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-09-30,78,50.285714285714285,48.82142857142857,56.324433883976816,Linear Regression,56.324433883976816,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-10-01,45,54.714285714285715,55.75,56.40847974006268,Linear Regression,56.40847974006268,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,2017-10-02,23,53.142857142857146,53.32142857142857,56.36089076529702,Linear Regression,56.36089076529702,11.9606751873227,15.474250989721902,25.318831236196427,-0.008551554727492361,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-08,1,1.1428571428571428,1.1785714285714286,1.252361673414305,Weighted Moving Average,1.1785714285714286,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-11,1,1.1428571428571428,1.1428571428571428,1.226923076923077,Weighted Moving Average,1.1428571428571428,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-13,1,1.1428571428571428,1.1071428571428572,1.2036585365853658,Weighted Moving Average,1.1071428571428572,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-14,1,1.1428571428571428,1.0714285714285714,1.1823461091753775,Weighted Moving Average,1.0714285714285714,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-15,1,1.1428571428571428,1.0357142857142858,1.162790697674419,Weighted Moving Average,1.0357142857142858,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-16,1,1.0,1.0,1.1448202959830867,Weighted Moving Average,1.0,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-17,1,1.0,1.0,1.128282828282828,Weighted Moving Average,1.0,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-20,2,1.0,1.0,1.1130434782608694,Weighted Moving Average,1.0,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-28,2,1.1428571428571428,1.25,1.1840888066604995,Weighted Moving Average,1.25,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Ogio Race Golf Shoes,Golf Bags & Carts,2017-08-31,1,1.2857142857142858,1.4642857142857142,1.25,Weighted Moving Average,1.4642857142857142,0.275,0.4299086281658331,0.0,-0.15513392857142838,Stable Demand,LOW
Pelican Maverick 100X Kayak,Water Sports,2017-09-26,6,2.2857142857142856,2.4642857142857144,2.685714285714286,Weighted Moving Average,2.4642857142857144,2.0535714285714284,2.3433035289034643,58.92857142857143,-0.2920168067226889,Increasing Demand,MEDIUM
Pelican Maverick 100X Kayak,Water Sports,2017-09-27,1,3.0,3.392857142857143,3.5999999999999996,Weighted Moving Average,3.392857142857143,2.0535714285714284,2.3433035289034643,58.92857142857143,-0.2920168067226889,Increasing Demand,MEDIUM
Pelican Maverick 100X Kayak,Water Sports,2017-09-28,1,3.0,2.892857142857143,3.147058823529412,Weighted Moving Average,2.892857142857143,2.0535714285714284,2.3433035289034643,58.92857142857143,-0.2920168067226889,Increasing Demand,MEDIUM
Pelican Maverick 100X Kayak,Water Sports,2017-09-29,2,2.857142857142857,2.392857142857143,2.7777777777777777,Weighted Moving Average,2.392857142857143,2.0535714285714284,2.3433035289034643,58.92857142857143,-0.2920168067226889,Increasing Demand,MEDIUM
Pelican Sunstream 100 Kayak,Water Sports,2017-03-15,22,14.285714285714286,13.785714285714286,15.065172270651724,Linear Regression,15.065172270651724,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-16,14,15.571428571428571,15.714285714285714,15.099035876518032,Linear Regression,15.099035876518032,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-17,17,14.857142857142858,15.321428571428571,15.093050567945378,Linear Regression,15.093050567945378,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-18,22,14.714285714285714,15.857142857142858,15.101961435454662,Linear Regression,15.101961435454662,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-19,17,16.714285714285715,17.678571428571427,15.135586514041737,Linear Regression,15.135586514041737,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-20,10,16.857142857142858,17.75,15.144344564246289,Linear Regression,15.144344564246289,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-21,17,16.428571428571427,16.035714285714285,15.118497153931848,Linear Regression,15.118497153931848,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-22,18,17.0,16.178571428571427,15.127286842946521,Linear Regression,15.127286842946521,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-23,10,16.428571428571427,16.428571428571427,15.140965055608536,Linear Regression,15.140965055608536,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-24,15,15.857142857142858,14.821428571428571,15.115224280321621,Linear Regression,15.115224280321621,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-25,13,15.571428571428571,14.607142857142858,15.114164483168175,Linear Regression,15.114164483168175,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-26,19,14.285714285714286,13.964285714285714,15.10329358918316,Linear Regression,15.10329358918316,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-27,12,14.571428571428571,15.142857142857142,15.121881390593046,Linear Regression,15.121881390593046,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-28,18,14.857142857142858,14.5,15.106118151054792,Linear Regression,15.106118151054792,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-29,19,15.0,15.285714285714286,15.119762504002658,Linear Regression,15.119762504002658,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-30,20,15.142857142857142,16.285714285714285,15.138232861949243,Linear Regression,15.138232861949243,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-03-31,21,16.571428571428573,17.5,15.16150272491736,Linear Regression,15.16150272491736,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-01,15,17.428571428571427,18.607142857142858,15.189545765128784,Linear Regression,15.189545765128784,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-02,19,17.714285714285715,18.0,15.188272565354103,Linear Regression,15.188272565354103,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-03,15,17.714285714285715,18.321428571428573,15.206446062562637,Linear Regression,15.206446062562637,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-04,14,18.142857142857142,17.642857142857142,15.205125104696291,Linear Regression,15.205125104696291,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-05,14,17.571428571428573,16.607142857142858,15.198961459252722,Linear Regression,15.198961459252722,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-06,11,16.857142857142858,15.714285714285714,15.192824125027515,Linear Regression,15.192824125027515,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-07,11,15.571428571428571,14.25,15.172202687153602,Linear Regression,15.172202687153602,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-08,19,14.142857142857142,13.107142857142858,15.151668623568103,Linear Regression,15.151668623568103,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-09,22,14.714285714285714,14.321428571428571,15.16982220590549,Linear Regression,15.16982220590549,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-10,8,15.142857142857142,16.142857142857142,15.202357318296102,Linear Regression,15.202357318296102,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-11,14,14.142857142857142,14.357142857142858,15.167366940686936,Linear Regression,15.167366940686936,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
Pelican Sunstream 100 Kayak,Water Sports,2017-04-12,8,14.142857142857142,14.321428571428571,15.161370105526244,Linear Regression,15.161370105526244,3.7374176407024753,4.6152595388306965,25.694582373732537,-0.017620308841420407,Stable Demand,LOW
